duration,src_bytes,dst_bytes,protocol,service,state,src_port,dst_port,attack_type
94635,192,192,unknown,unknown,unknown,0,123,BENIGN
119991,64,290,unknown,unknown,unknown,0,53,BENIGN
600,252,252,unknown,unknown,unknown,0,53,BENIGN
24013,84,190,unknown,unknown,unknown,0,53,BENIGN
195,108,230,unknown,unknown,unknown,0,53,BENIGN
735,206,206,unknown,unknown,unknown,0,53,BENIGN
114254,192,192,unknown,unknown,unknown,0,123,BENIGN
114602,192,192,unknown,unknown,unknown,0,123,BENIGN
139284,192,192,unknown,unknown,unknown,0,123,BENIGN
416932,616,0,unknown,unknown,unknown,0,5355,BENIGN
98241768,0,0,unknown,unknown,unknown,0,0,BENIGN
5278273,204,570,unknown,unknown,unknown,0,53,BENIGN
512,484,414,unknown,unknown,unknown,0,88,BENIGN
7,18,6,unknown,unknown,unknown,0,49415,BENIGN
537,484,420,unknown,unknown,unknown,0,88,BENIGN
769,656,3064,unknown,unknown,unknown,0,88,BENIGN
829,656,3064,unknown,unknown,unknown,0,88,BENIGN
1029,3206,3124,unknown,unknown,unknown,0,88,BENIGN
1093,3098,3180,unknown,unknown,unknown,0,49420,BENIGN
481,2780,2820,unknown,unknown,unknown,0,88,BENIGN
23054556,1858,1864,unknown,unknown,unknown,0,135,BENIGN
53044563,16804,7402,unknown,unknown,unknown,0,49666,BENIGN
116933759,42416,54982,unknown,unknown,unknown,0,445,BENIGN
15782105,808,820,unknown,unknown,unknown,0,137,BENIGN
159,412,326,unknown,unknown,unknown,0,389,BENIGN
162,496,350,unknown,unknown,unknown,0,389,BENIGN
179,162,262,unknown,unknown,unknown,0,53,BENIGN
188,100,200,unknown,unknown,unknown,0,53,BENIGN
130,414,326,unknown,unknown,unknown,0,389,BENIGN
197,6,24,unknown,unknown,unknown,0,88,BENIGN
74,6,24,unknown,unknown,unknown,0,88,BENIGN
31,6,24,unknown,unknown,unknown,0,88,BENIGN
48,6,18,unknown,unknown,unknown,0,88,BENIGN
61,6,18,unknown,unknown,unknown,0,88,BENIGN
73,6,24,unknown,unknown,unknown,0,88,BENIGN
140,64,96,unknown,unknown,unknown,0,53,BENIGN
998,3206,3118,unknown,unknown,unknown,0,88,BENIGN
4149,4160,5712,unknown,unknown,unknown,0,389,BENIGN
22934060,3056,2080,unknown,unknown,unknown,0,49671,BENIGN
95328884,0,0,unknown,unknown,unknown,0,0,BENIGN
47,6,12,unknown,unknown,unknown,0,389,BENIGN
422485,672,0,unknown,unknown,unknown,0,5355,BENIGN
92,6,24,unknown,unknown,unknown,0,88,BENIGN
529,484,414,unknown,unknown,unknown,0,88,BENIGN
849,656,3064,unknown,unknown,unknown,0,88,BENIGN
1090,3180,3098,unknown,unknown,unknown,0,88,BENIGN
519,2780,2826,unknown,unknown,unknown,0,88,BENIGN
969,3206,3118,unknown,unknown,unknown,0,88,BENIGN
506,484,414,unknown,unknown,unknown,0,88,BENIGN
9,6,6,unknown,unknown,unknown,0,49168,BENIGN
840,656,3064,unknown,unknown,unknown,0,88,BENIGN
991,3206,3136,unknown,unknown,unknown,0,88,BENIGN
1025,3158,3064,unknown,unknown,unknown,0,88,BENIGN
1134,3180,3098,unknown,unknown,unknown,0,88,BENIGN
477,2780,2820,unknown,unknown,unknown,0,88,BENIGN
142,6,6,unknown,unknown,unknown,0,49175,BENIGN
1476784,5760,9244,unknown,unknown,unknown,0,389,BENIGN
18866691,1382,1440,unknown,unknown,unknown,0,135,BENIGN
18865342,3676,2672,unknown,unknown,unknown,0,49671,BENIGN
48686580,7174,4382,unknown,unknown,unknown,0,49666,BENIGN
106176490,34316,46162,unknown,unknown,unknown,0,445,BENIGN
4804730,20592,0,unknown,unknown,unknown,0,137,BENIGN
148,64,96,unknown,unknown,unknown,0,53,BENIGN
23351,45,61,unknown,unknown,unknown,0,53,BENIGN
4767895,204,570,unknown,unknown,unknown,0,53,BENIGN
203,162,262,unknown,unknown,unknown,0,53,BENIGN
142,68,100,unknown,unknown,unknown,0,53,BENIGN
240,142,242,unknown,unknown,unknown,0,53,BENIGN
4825367,216,582,unknown,unknown,unknown,0,53,BENIGN
157,64,96,unknown,unknown,unknown,0,53,BENIGN
23687,68,100,unknown,unknown,unknown,0,53,BENIGN
126,414,326,unknown,unknown,unknown,0,389,BENIGN
164,412,326,unknown,unknown,unknown,0,389,BENIGN
29592,4116,1044,unknown,unknown,unknown,0,389,BENIGN
4415,4178,5712,unknown,unknown,unknown,0,389,BENIGN
180,6,18,unknown,unknown,unknown,0,88,BENIGN
86,6,24,unknown,unknown,unknown,0,88,BENIGN
101,6,24,unknown,unknown,unknown,0,88,BENIGN
71,6,24,unknown,unknown,unknown,0,88,BENIGN
71,6,24,unknown,unknown,unknown,0,88,BENIGN
2,18,0,unknown,unknown,unknown,0,49168,BENIGN
88,6,24,unknown,unknown,unknown,0,88,BENIGN
3,18,0,unknown,unknown,unknown,0,49175,BENIGN
89,6,24,unknown,unknown,unknown,0,88,BENIGN
69,6,18,unknown,unknown,unknown,0,88,BENIGN
53,6,6,unknown,unknown,unknown,0,88,BENIGN
4706924,240,606,unknown,unknown,unknown,0,53,BENIGN
128,500,326,unknown,unknown,unknown,0,389,BENIGN
126,414,326,unknown,unknown,unknown,0,389,BENIGN
900680,380,0,unknown,unknown,unknown,0,53408,BENIGN
35,18,6,unknown,unknown,unknown,0,49171,BENIGN
66137889,288,288,unknown,unknown,unknown,0,123,BENIGN
177,88,242,unknown,unknown,unknown,0,53,BENIGN
591,254,254,unknown,unknown,unknown,0,53,BENIGN
676,206,206,unknown,unknown,unknown,0,53,BENIGN
245,80,212,unknown,unknown,unknown,0,53,BENIGN
79593267,1626,5319,unknown,unknown,unknown,0,443,BENIGN
46173,53,117,unknown,unknown,unknown,0,53,BENIGN
46626,84,212,unknown,unknown,unknown,0,53,BENIGN
7166960,5766,9256,unknown,unknown,unknown,0,389,BENIGN
81488902,384,384,unknown,unknown,unknown,0,123,BENIGN
210,80,212,unknown,unknown,unknown,0,53,BENIGN
623,206,206,unknown,unknown,unknown,0,53,BENIGN
564,252,252,unknown,unknown,unknown,0,53,BENIGN
179,86,240,unknown,unknown,unknown,0,53,BENIGN
1020,3158,3058,unknown,unknown,unknown,0,88,BENIGN
303,142,242,unknown,unknown,unknown,0,53,BENIGN
1204315,4128,1044,unknown,unknown,unknown,0,389,BENIGN
83,6,24,unknown,unknown,unknown,0,88,BENIGN
139,412,326,unknown,unknown,unknown,0,389,BENIGN
1102,3206,3118,unknown,unknown,unknown,0,88,BENIGN
529,2780,2820,unknown,unknown,unknown,0,88,BENIGN
158,414,326,unknown,unknown,unknown,0,389,BENIGN
190,6,24,unknown,unknown,unknown,0,88,BENIGN
88,6,24,unknown,unknown,unknown,0,88,BENIGN
592,486,444,unknown,unknown,unknown,0,88,BENIGN
916,658,3070,unknown,unknown,unknown,0,88,BENIGN
1009,3094,3014,unknown,unknown,unknown,0,88,BENIGN
8068,5772,964,unknown,unknown,unknown,0,389,BENIGN
129840,5782,7104,unknown,unknown,unknown,0,389,BENIGN
10,6,12,unknown,unknown,unknown,0,389,BENIGN
23,6,12,unknown,unknown,unknown,0,389,BENIGN
126,414,326,unknown,unknown,unknown,0,389,BENIGN
57,6,12,unknown,unknown,unknown,0,88,BENIGN
51,6,24,unknown,unknown,unknown,0,88,BENIGN
68,6,18,unknown,unknown,unknown,0,88,BENIGN
45,6,18,unknown,unknown,unknown,0,135,BENIGN
44,6,18,unknown,unknown,unknown,0,49671,BENIGN
93732,308,511,unknown,unknown,unknown,0,80,BENIGN
22,12,0,unknown,unknown,unknown,0,80,BENIGN
586,43,206,unknown,unknown,unknown,0,53,BENIGN
4249233,216,582,unknown,unknown,unknown,0,53,BENIGN
1105,64,390,unknown,unknown,unknown,0,53,BENIGN
80,6,12,unknown,unknown,unknown,0,1028,BENIGN
123,6,12,unknown,unknown,unknown,0,1029,BENIGN
7462064,5801,16108,unknown,unknown,unknown,0,443,BENIGN
16,768,0,unknown,unknown,unknown,0,7725,BENIGN
1518383,6600,0,unknown,unknown,unknown,0,137,BENIGN
12256,0,0,unknown,unknown,unknown,0,389,BENIGN
999,92,5820,unknown,unknown,unknown,0,389,BENIGN
5158909,216,582,unknown,unknown,unknown,0,53,BENIGN
4947620,204,570,unknown,unknown,unknown,0,53,BENIGN
107,0,24,unknown,unknown,unknown,0,389,BENIGN
96,0,24,unknown,unknown,unknown,0,389,BENIGN
901948,388,0,unknown,unknown,unknown,0,49954,BENIGN
10719,6413,0,unknown,unknown,unknown,0,138,BENIGN
90275363,39398,0,unknown,unknown,unknown,0,5353,BENIGN
69950,52,204,unknown,unknown,unknown,0,53,BENIGN
70437,82,386,unknown,unknown,unknown,0,53,BENIGN
571,486,444,unknown,unknown,unknown,0,88,BENIGN
984,658,3070,unknown,unknown,unknown,0,88,BENIGN
1060,3094,3002,unknown,unknown,unknown,0,88,BENIGN
36945,5772,976,unknown,unknown,unknown,0,389,BENIGN
547,484,414,unknown,unknown,unknown,0,88,BENIGN
9,6,6,unknown,unknown,unknown,0,1043,BENIGN
819,656,3064,unknown,unknown,unknown,0,88,BENIGN
890,3160,3060,unknown,unknown,unknown,0,88,BENIGN
24030075,1034,904,unknown,unknown,unknown,0,135,BENIGN
84026538,12256,6204,unknown,unknown,unknown,0,49666,BENIGN
104626731,305,247,unknown,unknown,unknown,0,80,BENIGN
64318195,192,192,unknown,unknown,unknown,0,123,BENIGN
205510,45,151,unknown,unknown,unknown,0,53,BENIGN
205968,68,280,unknown,unknown,unknown,0,53,BENIGN
14312514,7506,2420,unknown,unknown,unknown,0,445,BENIGN
2,18,0,unknown,unknown,unknown,0,1043,BENIGN
101,6,24,unknown,unknown,unknown,0,88,BENIGN
87,6,24,unknown,unknown,unknown,0,88,BENIGN
58,6,24,unknown,unknown,unknown,0,88,BENIGN
63,6,18,unknown,unknown,unknown,0,88,BENIGN
124559,5776,7104,unknown,unknown,unknown,0,389,BENIGN
67,6,24,unknown,unknown,unknown,0,88,BENIGN
99099,528,0,unknown,unknown,unknown,0,5355,BENIGN
33328,103,191,unknown,unknown,unknown,0,80,BENIGN
316,12,0,unknown,unknown,unknown,0,80,BENIGN
1092,3112,3012,unknown,unknown,unknown,0,88,BENIGN
989,2814,2842,unknown,unknown,unknown,0,88,BENIGN
697,4948,141,unknown,unknown,unknown,0,88,BENIGN
184,153,6,unknown,unknown,unknown,0,1051,BENIGN
1621722,5550,9244,unknown,unknown,unknown,0,389,BENIGN
682,49,113,unknown,unknown,unknown,0,53,BENIGN
70485,46,183,unknown,unknown,unknown,0,53,BENIGN
10826331,8550,0,unknown,unknown,unknown,0,137,BENIGN
154,6,18,unknown,unknown,unknown,0,88,BENIGN
89,6,24,unknown,unknown,unknown,0,88,BENIGN
71726,70,222,unknown,unknown,unknown,0,53,BENIGN
14702,4116,1044,unknown,unknown,unknown,0,389,BENIGN
1154,3134,3048,unknown,unknown,unknown,0,88,BENIGN
678,2812,2820,unknown,unknown,unknown,0,88,BENIGN
25,6,6,unknown,unknown,unknown,0,1054,BENIGN
38,6,18,unknown,unknown,unknown,0,135,BENIGN
33,6,18,unknown,unknown,unknown,0,49671,BENIGN
3,91,0,unknown,unknown,unknown,0,443,BENIGN
54693009,247,2130,unknown,unknown,unknown,0,80,BENIGN
87633581,7148,5852,unknown,unknown,unknown,0,443,BENIGN
310138,41,143,unknown,unknown,unknown,0,53,BENIGN
445,34,109,unknown,unknown,unknown,0,53,BENIGN
111115,78,130,unknown,unknown,unknown,0,53,BENIGN
810,46,196,unknown,unknown,unknown,0,53,BENIGN
25192757,10216,6552,unknown,unknown,unknown,0,445,BENIGN
3,18,0,unknown,unknown,unknown,0,1054,BENIGN
79,6,24,unknown,unknown,unknown,0,88,BENIGN
156,46,196,unknown,unknown,unknown,0,53,BENIGN
111558,98,328,unknown,unknown,unknown,0,53,BENIGN
194,64,158,unknown,unknown,unknown,0,53,BENIGN
187,64,96,unknown,unknown,unknown,0,53,BENIGN
91,6,12,unknown,unknown,unknown,0,49157,BENIGN
310566,60,264,unknown,unknown,unknown,0,53,BENIGN
78,6,12,unknown,unknown,unknown,0,49158,BENIGN
157,64,158,unknown,unknown,unknown,0,53,BENIGN
6000020,384,384,unknown,unknown,unknown,0,123,BENIGN
45,12,6,unknown,unknown,unknown,0,1047,BENIGN
1238,2992,2916,unknown,unknown,unknown,0,88,BENIGN
652,2706,2744,unknown,unknown,unknown,0,88,BENIGN
18,6,6,unknown,unknown,unknown,0,5215,BENIGN
1037591,14356,10180,unknown,unknown,unknown,0,445,BENIGN
23370,45,77,unknown,unknown,unknown,0,53,BENIGN
192,68,132,unknown,unknown,unknown,0,53,BENIGN
141,328,330,unknown,unknown,unknown,0,389,BENIGN
23766,68,132,unknown,unknown,unknown,0,53,BENIGN
22,6,24,unknown,unknown,unknown,0,88,BENIGN
2,18,0,unknown,unknown,unknown,0,5215,BENIGN
1,12,0,unknown,unknown,unknown,0,1047,BENIGN
11,6,6,unknown,unknown,unknown,0,5213,BENIGN
1777,0,0,unknown,unknown,unknown,0,389,BENIGN
52,6,18,unknown,unknown,unknown,0,135,BENIGN
51,6,12,unknown,unknown,unknown,0,49671,BENIGN
1,12,0,unknown,unknown,unknown,0,49422,BENIGN
41092854,52116,248334,unknown,unknown,unknown,0,389,BENIGN
35340761,0,0,unknown,unknown,unknown,0,0,BENIGN
85,6,12,unknown,unknown,unknown,0,49412,BENIGN
6992,476,2660,unknown,unknown,unknown,0,88,BENIGN
914,2624,2604,unknown,unknown,unknown,0,88,BENIGN
88,0,24,unknown,unknown,unknown,0,389,BENIGN
49,12,0,unknown,unknown,unknown,0,49671,BENIGN
770,2652,2724,unknown,unknown,unknown,0,88,BENIGN
182,86,142,unknown,unknown,unknown,0,53,BENIGN
190,88,150,unknown,unknown,unknown,0,53,BENIGN
50,18,0,unknown,unknown,unknown,0,5213,BENIGN
1373,0,0,unknown,unknown,unknown,0,3268,BENIGN
271456,5769,16108,unknown,unknown,unknown,0,443,BENIGN
3,91,0,unknown,unknown,unknown,0,443,BENIGN
40573678,13988,13706,unknown,unknown,unknown,0,3268,BENIGN
180,88,188,unknown,unknown,unknown,0,53,BENIGN
162,86,186,unknown,unknown,unknown,0,53,BENIGN
169,86,186,unknown,unknown,unknown,0,53,BENIGN
166,86,142,unknown,unknown,unknown,0,53,BENIGN
143,64,96,unknown,unknown,unknown,0,53,BENIGN
192,80,180,unknown,unknown,unknown,0,53,BENIGN
224,76,176,unknown,unknown,unknown,0,53,BENIGN
106,100,112,unknown,unknown,unknown,0,137,BENIGN
105,0,24,unknown,unknown,unknown,0,3268,BENIGN
164,88,188,unknown,unknown,unknown,0,53,BENIGN
541785,1800,0,unknown,unknown,unknown,0,137,BENIGN
45539,298,714,unknown,unknown,unknown,0,389,BENIGN
94263,284,714,unknown,unknown,unknown,0,389,BENIGN
104876042,2273,4665,unknown,unknown,unknown,0,443,BENIGN
359723,47,123,unknown,unknown,unknown,0,53,BENIGN
360163,72,224,unknown,unknown,unknown,0,53,BENIGN
152,0,24,unknown,unknown,unknown,0,389,BENIGN
43,0,24,unknown,unknown,unknown,0,389,BENIGN
251,2672,170,unknown,unknown,unknown,0,88,BENIGN
164,188,326,unknown,unknown,unknown,0,389,BENIGN
264,2692,192,unknown,unknown,unknown,0,88,BENIGN
342,344,396,unknown,unknown,unknown,0,88,BENIGN
638,506,2856,unknown,unknown,unknown,0,88,BENIGN
263,2672,170,unknown,unknown,unknown,0,88,BENIGN
115,188,326,unknown,unknown,unknown,0,389,BENIGN
711,508,2856,unknown,unknown,unknown,0,88,BENIGN
416,344,396,unknown,unknown,unknown,0,88,BENIGN
270,2672,170,unknown,unknown,unknown,0,88,BENIGN
275,2692,192,unknown,unknown,unknown,0,88,BENIGN
250,2692,192,unknown,unknown,unknown,0,88,BENIGN
611,504,2828,unknown,unknown,unknown,0,88,BENIGN
796,2632,2612,unknown,unknown,unknown,0,88,BENIGN
626,472,2668,unknown,unknown,unknown,0,88,BENIGN
761,472,2668,unknown,unknown,unknown,0,88,BENIGN
625,472,2668,unknown,unknown,unknown,0,88,BENIGN
809,2632,2612,unknown,unknown,unknown,0,88,BENIGN
357,340,360,unknown,unknown,unknown,0,88,BENIGN
804,2632,2612,unknown,unknown,unknown,0,88,BENIGN
7075886,5594,13014,unknown,unknown,unknown,0,389,BENIGN
775,2660,2732,unknown,unknown,unknown,0,88,BENIGN
7109874,2994,6356,unknown,unknown,unknown,0,3268,BENIGN
5194578,72,651,unknown,unknown,unknown,0,80,BENIGN
23706,45,77,unknown,unknown,unknown,0,53,BENIGN
24139,68,132,unknown,unknown,unknown,0,53,BENIGN
16,704,0,unknown,unknown,unknown,0,7725,BENIGN
15,704,0,unknown,unknown,unknown,0,7725,BENIGN
17,198,0,unknown,unknown,unknown,0,8612,BENIGN
17,198,0,unknown,unknown,unknown,0,8612,BENIGN
17,198,0,unknown,unknown,unknown,0,8612,BENIGN
17,198,0,unknown,unknown,unknown,0,8612,BENIGN
18,198,0,unknown,unknown,unknown,0,8612,BENIGN
1520101,1750,0,unknown,unknown,unknown,0,137,BENIGN
9964,238,560,unknown,unknown,unknown,0,53,BENIGN
164,118,286,unknown,unknown,unknown,0,53,BENIGN
151,118,286,unknown,unknown,unknown,0,53,BENIGN
149,88,210,unknown,unknown,unknown,0,53,BENIGN
146,90,212,unknown,unknown,unknown,0,53,BENIGN
162,116,284,unknown,unknown,unknown,0,53,BENIGN
153,118,286,unknown,unknown,unknown,0,53,BENIGN
148,88,210,unknown,unknown,unknown,0,53,BENIGN
146,90,212,unknown,unknown,unknown,0,53,BENIGN
149,90,212,unknown,unknown,unknown,0,53,BENIGN
18,600,0,unknown,unknown,unknown,0,137,BENIGN
4,124,0,unknown,unknown,unknown,0,49184,BENIGN
110295,2488,2762,unknown,unknown,unknown,0,139,BENIGN
42368,0,0,unknown,unknown,unknown,0,139,BENIGN
154,46,46,unknown,unknown,unknown,0,53,BENIGN
200,46,46,unknown,unknown,unknown,0,53,BENIGN
206,46,46,unknown,unknown,unknown,0,53,BENIGN
199,46,46,unknown,unknown,unknown,0,53,BENIGN
167,46,46,unknown,unknown,unknown,0,53,BENIGN
207,46,46,unknown,unknown,unknown,0,53,BENIGN
196,46,46,unknown,unknown,unknown,0,53,BENIGN
229,46,46,unknown,unknown,unknown,0,53,BENIGN
203,0,0,unknown,unknown,unknown,0,49162,BENIGN
149,46,46,unknown,unknown,unknown,0,53,BENIGN
156,46,46,unknown,unknown,unknown,0,53,BENIGN
152,46,46,unknown,unknown,unknown,0,53,BENIGN
231,46,46,unknown,unknown,unknown,0,53,BENIGN
151,46,46,unknown,unknown,unknown,0,53,BENIGN
160,46,46,unknown,unknown,unknown,0,53,BENIGN
158,46,46,unknown,unknown,unknown,0,53,BENIGN
169,46,46,unknown,unknown,unknown,0,53,BENIGN
16937,48,48,unknown,unknown,unknown,0,123,BENIGN
240203,5799,16092,unknown,unknown,unknown,0,443,BENIGN
17,216,0,unknown,unknown,unknown,0,3289,BENIGN
320,97,0,unknown,unknown,unknown,0,443,BENIGN
67437075,9022,5262,unknown,unknown,unknown,0,443,BENIGN
69864,73,125,unknown,unknown,unknown,0,53,BENIGN
70363,102,322,unknown,unknown,unknown,0,53,BENIGN
51,6,18,unknown,unknown,unknown,0,135,BENIGN
64,6,12,unknown,unknown,unknown,0,1040,BENIGN
17,444,0,unknown,unknown,unknown,0,1124,BENIGN
100217657,1243,4850,unknown,unknown,unknown,0,443,BENIGN
218,84,212,unknown,unknown,unknown,0,53,BENIGN
87303666,31608,0,unknown,unknown,unknown,0,5353,BENIGN
22,6,18,unknown,unknown,unknown,0,49666,BENIGN
157,46,196,unknown,unknown,unknown,0,53,BENIGN
193,46,196,unknown,unknown,unknown,0,53,BENIGN
59,6,12,unknown,unknown,unknown,0,49167,BENIGN
85015294,672,672,unknown,unknown,unknown,0,123,BENIGN
61467160,5640,0,unknown,unknown,unknown,0,138,BENIGN
4020868,16920,0,unknown,unknown,unknown,0,137,BENIGN
48,124,0,unknown,unknown,unknown,0,137,BENIGN
23544,45,106,unknown,unknown,unknown,0,53,BENIGN
192,68,132,unknown,unknown,unknown,0,53,BENIGN
24014,68,190,unknown,unknown,unknown,0,53,BENIGN
99820,672,0,unknown,unknown,unknown,0,5355,BENIGN
12,6,18,unknown,unknown,unknown,0,49666,BENIGN
93624220,2116,2200,unknown,unknown,unknown,0,137,BENIGN
2,6,12,unknown,unknown,unknown,0,49413,BENIGN
515,172,326,unknown,unknown,unknown,0,389,BENIGN
1133,3150,3152,unknown,unknown,unknown,0,88,BENIGN
15211,3452,6654,unknown,unknown,unknown,0,389,BENIGN
1122,3150,3152,unknown,unknown,unknown,0,88,BENIGN
1314441,5114,8670,unknown,unknown,unknown,0,389,BENIGN
193,80,180,unknown,unknown,unknown,0,53,BENIGN
172,64,96,unknown,unknown,unknown,0,53,BENIGN
162,64,96,unknown,unknown,unknown,0,53,BENIGN
177,64,158,unknown,unknown,unknown,0,53,BENIGN
172,64,158,unknown,unknown,unknown,0,53,BENIGN
166,64,96,unknown,unknown,unknown,0,53,BENIGN
162,88,188,unknown,unknown,unknown,0,53,BENIGN
302,102,224,unknown,unknown,unknown,0,53,BENIGN
197,88,188,unknown,unknown,unknown,0,53,BENIGN
104,0,12,unknown,unknown,unknown,0,88,BENIGN
86,0,12,unknown,unknown,unknown,0,88,BENIGN
181,64,158,unknown,unknown,unknown,0,53,BENIGN
233,64,158,unknown,unknown,unknown,0,53,BENIGN
297,102,224,unknown,unknown,unknown,0,53,BENIGN
217,80,180,unknown,unknown,unknown,0,53,BENIGN
169,88,188,unknown,unknown,unknown,0,53,BENIGN
747,500,2860,unknown,unknown,unknown,0,88,BENIGN
199,142,242,unknown,unknown,unknown,0,53,BENIGN
366,116,116,unknown,unknown,unknown,0,53,BENIGN
163,102,224,unknown,unknown,unknown,0,53,BENIGN
167,64,96,unknown,unknown,unknown,0,53,BENIGN
159,88,188,unknown,unknown,unknown,0,53,BENIGN
418,352,358,unknown,unknown,unknown,0,88,BENIGN
154,88,188,unknown,unknown,unknown,0,53,BENIGN
245,64,158,unknown,unknown,unknown,0,53,BENIGN
138,88,188,unknown,unknown,unknown,0,53,BENIGN
181,64,158,unknown,unknown,unknown,0,53,BENIGN
178,64,158,unknown,unknown,unknown,0,53,BENIGN
171,64,96,unknown,unknown,unknown,0,53,BENIGN
364,352,358,unknown,unknown,unknown,0,88,BENIGN
3,0,24,unknown,unknown,unknown,0,389,BENIGN
182,102,224,unknown,unknown,unknown,0,53,BENIGN
50,0,12,unknown,unknown,unknown,0,389,BENIGN
186,64,96,unknown,unknown,unknown,0,53,BENIGN
192,88,188,unknown,unknown,unknown,0,53,BENIGN
197,88,188,unknown,unknown,unknown,0,53,BENIGN
665,500,2860,unknown,unknown,unknown,0,88,BENIGN
160,64,96,unknown,unknown,unknown,0,53,BENIGN
157,88,188,unknown,unknown,unknown,0,53,BENIGN
194,88,188,unknown,unknown,unknown,0,53,BENIGN
166,88,188,unknown,unknown,unknown,0,53,BENIGN
174,64,158,unknown,unknown,unknown,0,53,BENIGN
188,102,224,unknown,unknown,unknown,0,53,BENIGN
225,102,224,unknown,unknown,unknown,0,53,BENIGN
174,64,96,unknown,unknown,unknown,0,53,BENIGN
161,88,188,unknown,unknown,unknown,0,53,BENIGN
433,165,326,unknown,unknown,unknown,0,389,BENIGN
1,7,0,unknown,unknown,unknown,0,389,BENIGN
1136,3150,3152,unknown,unknown,unknown,0,88,BENIGN
54731,4112,6798,unknown,unknown,unknown,0,3268,BENIGN
83780,50,114,unknown,unknown,unknown,0,53,BENIGN
60668,50,162,unknown,unknown,unknown,0,53,BENIGN
23609,43,99,unknown,unknown,unknown,0,53,BENIGN
23529,50,114,unknown,unknown,unknown,0,53,BENIGN
66801,50,114,unknown,unknown,unknown,0,53,BENIGN
66219,50,114,unknown,unknown,unknown,0,53,BENIGN
161236,50,105,unknown,unknown,unknown,0,53,BENIGN
77272,50,105,unknown,unknown,unknown,0,53,BENIGN
23198,43,91,unknown,unknown,unknown,0,53,BENIGN
24021,50,105,unknown,unknown,unknown,0,53,BENIGN
170,80,180,unknown,unknown,unknown,0,53,BENIGN
175,48,48,unknown,unknown,unknown,0,53,BENIGN
173,64,96,unknown,unknown,unknown,0,53,BENIGN
180,64,158,unknown,unknown,unknown,0,53,BENIGN
164,88,188,unknown,unknown,unknown,0,53,BENIGN
160,88,188,unknown,unknown,unknown,0,53,BENIGN
67211,78,206,unknown,unknown,unknown,0,53,BENIGN
170,48,48,unknown,unknown,unknown,0,53,BENIGN
227,102,224,unknown,unknown,unknown,0,53,BENIGN
366,352,358,unknown,unknown,unknown,0,88,BENIGN
74,0,12,unknown,unknown,unknown,0,88,BENIGN
127,102,224,unknown,unknown,unknown,0,53,BENIGN
158,76,176,unknown,unknown,unknown,0,53,BENIGN
61117,78,302,unknown,unknown,unknown,0,53,BENIGN
169,64,96,unknown,unknown,unknown,0,53,BENIGN
